Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256; 256)
796,0.29,249,-7
797,0.28,249,-7
798,0.26,248,-8
799,0.24,248,-8
800,0.22,247,-9
801,0.2,247,-9
802,0.18,246,-10
803,0.16,245,-11
804,0.14,245,-11
805,0.12,244,-12
806,0.1,244,-12
807,0.08,244,-12
808,0.06,242,-14
809,0.04,242,-14
810,0.02,242,-14
811,0,241,-15
812,-0.02,241,-15
813,-0.04,240,-16
814,-0.06,240,-16
815,-0.08,240,-16
816,-0.1,240,-16
817,-0.12,240,-16
818,-0.14,240,-16
819,-0.16,240,-16
820,-0.18,240,-16
821,-0.2,240,-16
822,-0.21,240,-16
823,-0.23,241,-15
824,-0.25,241,-15
825,-0.27,241,-15
826,-0.29,242,-14
827,-0.31,243,-13
828,-0.33,243,-13
829,-0.35,244,-12
830,-0.37,244,-12
831,-0.39,245,-11
832,-0.4,246,-10
833,-0.42,247,-9
834,-0.44,248,-8
835,-0.46,248,-8
836,-0.48,249,-7
837,-0.49,250,-6
838,-0.51,250,-6
839,-0.53,251,-5
840,-0.55,252,-4
841,-0.56,252,-4
842,-0.58,253,-3
843,-0.59,253,-3
844,-0.61,253,-3
845,-0.63,253,-3
846,-0.64,253,-3
847,-0.66,253,-3
848,-0.67,253,-3
849,-0.69,253,-3
850,-0.7,252,-4
851,-0.72,252,-4
852,-0.73,251,-5
853,-0.74,251,-5
854,-0.76,250,-6
855,-0.77,249,-7
856,-0.78,248,-8
857,-0.79,248,-8
858,-0.81,246,-10
859,-0.82,245,-11
860,-0.83,245,-11
861,-0.84,244,-12
862,-0.85,242,-14
863,-0.86,241,-15
864,-0.87,241,-15
865,-0.88,240,-16
866,-0.89,238,-18
867,-0.9,238,-18
868,-0.91,237,-19
869,-0.92,236,-20
870,-0.92,235,-21
871,-0.93,235,-21
872,-0.94,234,-22
873,-0.95,234,-22
874,-0.95,233,-23
875,-0.96,233,-23
876,-0.96,232,-24
877,-0.97,232,-24
878,-0.97,232,-24
879,-0.98,232,-24
880,-0.98,231,-25
881,-0.99,231,-25
882,-0.99,231,-25
883,-0.99,231,-25
884,-0.99,232,-24
885,-1,232,-24
886,-1,232,-24
887,-1,233,-23
888,-1,233,-23
889,-1,233,-23
890,-1,234,-22
891,-1,235,-21
892,-1,236,-20
893,-1,236,-20
894,-1,238,-18
895,-0.99,239,-17
896,-0.99,240,-16
897,-0.99,241,-15
898,-0.99,243,-13
899,-0.98,244,-12
900,-0.98,245,-11
901,-0.97,247,-9
902,-0.97,248,-8
903,-0.96,249,-7
904,-0.96,250,-6
905,-0.95,250,-6
906,-0.95,252,-4
907,-0.94,253,-3
908,-0.93,253,-3
909,-0.93,254,-2
910,-0.92,255,-1
911,-0.91,255,-1
912,-0.9,255,-1
913,-0.89,255,-1
914,-0.88,254,-2
915,-0.87,254,-2
916,-0.86,254,-2
917,-0.85,252,-4
918,-0.84,252,-4
919,-0.83,250,-6
920,-0.82,250,-6
921,-0.81,249,-7
922,-0.8,248,-8
923,-0.78,246,-10
924,-0.77,245,-11
925,-0.76,244,-12
926,-0.75,242,-14
927,-0.73,240,-16
928,-0.72,239,-17
929,-0.7,238,-18
930,-0.69,236,-20
931,-0.68,235,-21
932,-0.66,234,-22
933,-0.65,233,-23
934,-0.63,232,-24
935,-0.61,230,-26
936,-0.6,229,-27
937,-0.58,229,-27
938,-0.57,228,-28
939,-0.55,227,-29
940,-0.53,227,-29
941,-0.52,226,-30
942,-0.5,226,-30
943,-0.48,226,-30
944,-0.46,226,-30
945,-0.45,226,-30
946,-0.43,226,-30
947,-0.41,226,-30
948,-0.39,226,-30
949,-0.37,226,-30
950,-0.35,226,-30
951,-0.34,226,-30
952,-0.32,228,-28
953,-0.3,229,-27
954,-0.28,230,-26
955,-0.26,231,-25
956,-0.24,233,-23
957,-0.22,234,-22
958,-0.2,236,-20
959,-0.18,237,-19
960,-0.16,239,-17
961,-0.14,240,-16
962,-0.12,243,-13
963,-0.1,244,-12
964,-0.08,246,-10
965,-0.06,249,-7
966,-0.04,251,-5
967,-0.02,252,-4
968,0,254,-2
969,0.02,0,0
970,0.04,1,1
971,0.06,3,3
972,0.08,4,4
973,0.1,5,5
974,0.12,7,7
975,0.14,8,8
976,0.16,9,9
977,0.17,10,10
978,0.19,12,12
979,0.21,12,12
980,0.23,13,13
981,0.25,13,13
982,0.27,14,14
983,0.29,14,14
984,0.31,13,13
985,0.33,13,13
986,0.34,12,12
987,0.36,12,12
988,0.38,10,10
989,0.4,10,10
990,0.42,7,7
991,0.43,7,7
992,0.45,5,5
993,0.47,4,4
994,0.48,3,3
995,0.5,1,1
996,0.52,255,-1
997,0.53,254,-2
998,0.55,253,-3
999,0.57,251,-5
1000,0.58,248,-8
1001,0.6,247,-9
1002,0.61,246,-10
1003,0.63,245,-11
1004,0.65,242,-14
1005,0.66,241,-15
1006,0.67,240,-16
1007,0.69,239,-17
1008,0.7,237,-19
1009,0.72,236,-20
1010,0.73,236,-20
1011,0.74,235,-21
1012,0.76,234,-22
1013,0.77,234,-22
1014,0.78,234,-22
1015,0.79,234,-22
1016,0.81,234,-22
1017,0.82,234,-22
1018,0.83,235,-21
1019,0.84,235,-21
1020,0.85,235,-21
1021,0.86,236,-20
1022,0.87,237,-19
1023,0.88,237,-19
1024,0.89,238,-18
1025,0.9,239,-17
1026,0.91,241,-15
1027,0.91,241,-15
1028,0.92,243,-13
1029,0.93,244,-12
1030,0.94,246,-10
1031,0.94,248,-8
1032,0.95,249,-7
1033,0.96,251,-5
1034,0.96,254,-2
1035,0.97,255,-1
1036,0.97,0,0
1037,0.98,1,1
1038,0.98,1,1
1039,0.98,1,1
1040,0.99,1,1
1041,0.99,1,1
1042,0.99,1,1
1043,0.99,1,1
1044,1,1,1
1045,1,1,1
1046,1,1,1
1047,1,1,1
1048,1,1,1
1049,1,1,1
1050,1,1,1
1051,1,1,1
1052,1,1,1
1053,1,1,1
1054,0.99,1,1
1055,0.99,1,1
1056,0.99,1,1
1057,0.99,1,1
1058,0.98,1,1
1059,0.98,1,1
1060,0.98,1,1
1061,0.97,1,1
1062,0.97,1,1
1063,0.96,1,1
1064,0.96,1,1
1065,0.95,1,1
1066,0.94,1,1
1067,0.94,1,1
1068,0.93,1,1
1069,0.92,1,1
1070,0.92,1,1
1071,0.91,1,1
1072,0.9,1,1
1073,0.89,1,1
1074,0.88,1,1
1075,0.87,1,1
1076,0.86,1,1
1077,0.85,1,1
1078,0.84,1,1
1079,0.83,1,1
1080,0.82,1,1
1081,0.81,1,1
1082,0.8,1,1
1083,0.79,1,1
1084,0.78,1,1
1085,0.76,1,1
1086,0.75,1,1
1087,0.74,1,1
1088,0.73,1,1
1089,0.71,1,1
1090,0.7,1,1
1091,0.69,1,1
1092,0.67,1,1
1093,0.66,1,1
1094,0.64,1,1
1095,0.63,1,1
1096,0.61,1,1
1097,0.6,1,1
1098,0.58,1,1
1099,0.57,1,1
1100,0.55,1,1
1101,0.53,1,1
1102,0.52,1,1
1103,0.5,1,1
1104,0.48,1,1
1105,0.47,1,1
1106,0.45,1,1
1107,0.43,1,1
1108,0.42,1,1
1109,0.4,1,1
1110,0.38,1,1
1111,0.36,1,1
1112,0.35,1,1
1113,0.33,1,1
1114,0.31,1,1
1115,0.29,1,1
1116,0.27,1,1
1117,0.25,1,1
1118,0.24,1,1
1119,0.22,1,1
1120,0.2,1,1
1121,0.18,1,1
1122,0.16,1,1
1123,0.14,1,1
1124,0.12,1,1
1125,0.1,1,1
1126,0.08,1,1
1127,0.07,1,1
1128,0.05,1,1
1129,0.03,1,1
1130,0.01,1,1
1131,-0.01,1,1
1132,-0.03,1,1
1133,-0.05,1,1
1134,-0.07,1,1
1135,-0.09,1,1
1136,-0.11,1,1
1137,-0.13,1,1
1138,-0.15,1,1
1139,-0.17,1,1
1140,-0.18,1,1
1141,-0.2,1,1
1142,-0.22,1,1
1143,-0.24,1,1
1144,-0.26,1,1
1145,-0.28,1,1
1146,-0.3,1,1
1147,-0.32,1,1
1148,-0.34,1,1
1149,-0.35,1,1
1150,-0.37,1,1
1151,-0.39,1,1
1152,-0.41,1,1
1153,-0.42,1,1
1154,-0.44,1,1
1155,-0.46,1,1
1156,-0.48,1,1
1157,-0.49,1,1
1158,-0.51,1,1
1159,-0.53,1,1
1160,-0.54,1,1
1161,-0.56,1,1
1162,-0.58,1,1
1163,-0.59,1,1
1164,-0.61,1,1
1165,-0.62,1,1
1166,-0.64,1,1
1167,-0.65,1,1
1168,-0.67,1,1
1169,-0.68,1,1
1170,-0.7,1,1
1171,-0.71,1,1
1172,-0.72,1,1
1173,-0.74,1,1
1174,-0.75,1,1
1175,-0.76,1,1
1176,-0.77,1,1
1177,-0.79,1,1
1178,-0.8,1,1
1179,-0.81,1,1
1180,-0.82,1,1
1181,-0.83,1,1
1182,-0.84,1,1
1183,-0.85,1,1
1184,-0.86,1,1
1185,-0.87,1,1
1186,-0.88,1,1
1187,-0.89,1,1
1188,-0.9,1,1
1189,-0.91,1,1
1190,-0.92,22,22
1191,-0.92,23,23
1192,-0.93,24,24
1193,-0.94,25,25
1194,-0.95,26,26
1195,-0.95,26,26
1196,-0.96,27,27
1197,-0.96,27,27
1198,-0.97,27,27
1199,-0.97,28,28
1200,-0.98,28,28
1201,-0.98,27,27
1202,-0.98,27,27
1203,-0.99,27,27
1204,-0.99,27,27
1205,-0.99,26,26
1206,-1,25,25
1207,-1,25,25
1208,-1,24,24
1209,-1,23,23
1210,-1,23,23
1211,-1,22,22
1212,-1,22,22
1213,-1,20,20
1214,-1,19,19
1215,-1,19,19
1216,-0.99,18,18
1217,-0.99,16,16
1218,-0.99,16,16
1219,-0.99,15,15
1220,-0.98,14,14
1221,-0.98,13,13
1222,-0.98,12,12
1223,-0.97,12,12
1224,-0.97,11,11
1225,-0.96,10,10
1226,-0.96,10,10
1227,-0.95,9,9
1228,-0.94,9,9
1229,-0.94,8,8
1230,-0.93,8,8
1231,-0.92,8,8
1232,-0.92,8,8
1233,-0.91,8,8
1234,-0.9,7,7
1235,-0.89,7,7
1236,-0.88,7,7
1237,-0.87,8,8
1238,-0.86,8,8
1239,-0.85,8,8
1240,-0.84,8,8
1241,-0.83,9,9
1242,-0.82,9,9
1243,-0.81,10,10
1244,-0.8,10,10
1245,-0.78,12,12
1246,-0.77,12,12
1247,-0.76,13,13
1248,-0.75,14,14
1249,-0.73,15,15
1250,-0.72,16,16
1251,-0.71,17,17
1252,-0.69,18,18
1253,-0.68,20,20
1254,-0.66,21,21
1255,-0.65,22,22
1256,-0.63,23,23
1257,-0.62,24,24
1258,-0.6,25,25
1259,-0.59,26,26
1260,-0.57,27,27
1261,-0.55,28,28
1262,-0.54,29,29
1263,-0.52,29,29
1264,-0.5,30,30
1265,-0.49,31,31
1266,-0.47,31,31
