Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256, 256)
156,-0.57,236,-20,
157,-0.53,235,-21,
158,-0.49,235,-21,
159,-0.44,236,-20,
160,-0.39,236,-20,
161,-0.34,236,-20,
162,-0.28,236,-20,
163,-0.23,236,-20,
164,-0.17,236,-20,
165,-0.11,236,-20,
166,-0.05,237,-19,
167,0.01,237,-19,
168,0.07,238,-18,
169,0.13,238,-18,
170,0.19,238,-18,
171,0.24,239,-17,
172,0.3,240,-16,
173,0.35,240,-16,
174,0.4,241,-15,
175,0.45,242,-14,
176,0.5,242,-14,
177,0.54,243,-13,
178,0.58,244,-12,
179,0.61,245,-11,
180,0.65,245,-11,
181,0.67,246,-10,
182,0.7,247,-9,
183,0.72,248,-8,
184,0.73,248,-8,
185,0.74,249,-7,
186,0.75,250,-6,
187,0.75,251,-5,
188,0.75,251,-5,
189,0.74,251,-5,
190,0.73,252,-4,
191,0.71,252,-4,
192,0.69,253,-3,
193,0.67,253,-3,
194,0.64,254,-2,
195,0.61,254,-2,
196,0.57,255,-1,
197,0.53,255,-1,
198,0.49,255,-1,
199,0.45,255,-1,
200,0.4,255,-1,
201,0.35,254,-2,
202,0.3,254,-2,
203,0.25,254,-2,
204,0.19,254,-2,
205,0.13,253,-3,
206,0.08,253,-3,
207,0.02,252,-4,
208,-0.04,252,-4,
209,-0.1,251,-5,
210,-0.16,250,-6,
211,-0.21,249,-7,
212,-0.27,249,-7,
213,-0.32,247,-9,
214,-0.38,247,-9,
215,-0.43,246,-10,
216,-0.47,246,-10,
217,-0.52,244,-12,
218,-0.56,244,-12,
219,-0.6,243,-13,
220,-0.63,243,-13,
221,-0.66,242,-14,
222,-0.69,241,-15,
223,-0.71,241,-15,
224,-0.73,240,-16,
225,-0.74,239,-17,
226,-0.75,239,-17,
227,-0.75,238,-18,
228,-0.75,238,-18,
229,-0.74,238,-18,
230,-0.73,237,-19,
231,-0.72,237,-19,
232,-0.7,237,-19,
233,-0.67,237,-19,
234,-0.65,237,-19,
235,-0.62,237,-19,
236,-0.58,237,-19,
237,-0.54,237,-19,
238,-0.5,237,-19,
239,-0.45,237,-19,
240,-0.4,237,-19,
241,-0.35,237,-19,
242,-0.3,238,-18,
243,-0.24,238,-18,
244,-0.19,238,-18,
245,-0.13,239,-17,
246,-0.07,239,-17,
247,-0.01,240,-16,
248,0.05,240,-16,
249,0.11,241,-15,
250,0.16,241,-15,
251,0.22,241,-15,
252,0.27,243,-13,
253,0.33,243,-13,
254,0.38,244,-12,
255,0.43,244,-12,
256,0.48,245,-11,
257,0.52,246,-10,
258,0.56,247,-9,
259,0.6,247,-9,
260,0.63,248,-8,
261,0.66,249,-7,
262,0.69,249,-7,
263,0.71,250,-6,
264,0.72,250,-6,
265,0.74,251,-5,
266,0.75,251,-5,
267,0.75,252,-4,
268,0.75,252,-4,
269,0.74,252,-4,
270,0.73,252,-4,
271,0.72,253,-3,
272,0.7,253,-3,
273,0.68,253,-3,
274,0.65,253,-3,
275,0.62,253,-3,
276,0.59,253,-3,
277,0.55,253,-3,
278,0.51,252,-4,
279,0.46,252,-4,
280,0.41,252,-4,
281,0.36,251,-5,
282,0.31,251,-5,
283,0.26,251,-5,
284,0.2,250,-6,
285,0.15,249,-7,
286,0.09,249,-7,
287,0.03,249,-7,
288,-0.03,248,-8,
289,-0.09,247,-9,
290,-0.15,247,-9,
291,-0.2,246,-10,
292,-0.26,246,-10,
293,-0.31,245,-11,
294,-0.37,245,-11,
295,-0.42,244,-12,
296,-0.47,244,-12,
297,-0.51,243,-13,
298,-0.55,242,-14,
299,-0.59,242,-14,
300,-0.62,242,-14,
301,-0.66,241,-15,
302,-0.68,240,-16,
303,-0.7,240,-16,
304,-0.72,240,-16,
305,-0.74,239,-17,
306,-0.75,239,-17,
307,-0.75,238,-18,
308,-0.75,238,-18,
309,-0.74,238,-18,
310,-0.73,237,-19,
311,-0.72,237,-19,
312,-0.7,237,-19,
313,-0.68,237,-19,
314,-0.65,236,-20,
315,-0.62,236,-20,
316,-0.59,236,-20,
317,-0.55,236,-20,
318,-0.5,237,-19,
319,-0.46,237,-19,
320,-0.41,237,-19,
321,-0.36,237,-19,
322,-0.31,238,-18,
323,-0.25,238,-18,
324,-0.2,238,-18,
325,-0.14,240,-16,
326,-0.08,240,-16,
327,-0.02,241,-15,
328,0.04,242,-14,
329,0.1,242,-14,
330,0.15,243,-13,
331,0.21,244,-12,
332,0.27,245,-11,
333,0.32,246,-10,
334,0.37,246,-10,
335,0.42,247,-9,
336,0.47,247,-9,
337,0.51,249,-7,
338,0.55,249,-7,
339,0.59,250,-6,
340,0.63,250,-6,
341,0.66,251,-5,
342,0.68,251,-5,
343,0.7,252,-4,
344,0.72,252,-4,
345,0.74,252,-4,
346,0.74,252,-4,
347,0.75,253,-3,
348,0.75,253,-3,
349,0.74,253,-3,
350,0.74,252,-4,
351,0.72,252,-4,
352,0.7,252,-4,
353,0.68,252,-4,
354,0.66,252,-4,
355,0.63,251,-5,
356,0.59,251,-5,
357,0.55,250,-6,
358,0.51,250,-6,
359,0.47,250,-6,
360,0.42,249,-7,
361,0.37,249,-7,
362,0.32,248,-8,
363,0.27,248,-8,
364,0.21,248,-8,
365,0.16,248,-8,
366,0.1,246,-10,
367,0.04,246,-10,
368,-0.02,246,-10,
369,-0.08,245,-11,
370,-0.14,245,-11,
371,-0.19,244,-12,
372,-0.25,244,-12,
373,-0.31,243,-13,
374,-0.36,243,-13,
375,-0.41,243,-13,
376,-0.46,242,-14,
377,-0.5,242,-14,
378,-0.55,242,-14,
379,-0.58,242,-14,
380,-0.62,241,-15,
381,-0.65,241,-15,
382,-0.68,241,-15,
383,-0.7,241,-15,
384,-0.72,241,-15,
385,-0.73,241,-15,
386,-0.74,241,-15,
387,-0.75,241,-15,
388,-0.75,241,-15,
389,-0.75,241,-15,
390,-0.74,241,-15,
391,-0.72,241,-15,
392,-0.71,241,-15,
393,-0.68,241,-15,
394,-0.66,241,-15,
395,-0.63,242,-14,
396,-0.59,242,-14,
397,-0.55,242,-14,
398,-0.51,243,-13,
399,-0.47,243,-13,
400,-0.42,244,-12,
401,-0.37,244,-12,
402,-0.32,244,-12,
403,-0.26,245,-11,
404,-0.21,246,-10,
405,-0.15,246,-10,
406,-0.09,246,-10,
407,-0.03,247,-9,
408,0.03,248,-8,
409,0.09,248,-8,
410,0.14,249,-7,
411,0.2,249,-7,
412,0.26,250,-6,
413,0.31,250,-6,
414,0.36,251,-5,
415,0.41,251,-5,
416,0.46,252,-4,
417,0.5,252,-4,
418,0.55,252,-4,
419,0.58,252,-4,
420,0.62,252,-4,
421,0.65,253,-3,
422,0.68,253,-3,
423,0.7,253,-3,
424,0.72,253,-3,
425,0.73,253,-3,
426,0.74,252,-4,
427,0.75,252,-4,
428,0.75,252,-4,
429,0.75,252,-4,
430,0.74,251,-5,
431,0.73,251,-5,
432,0.71,251,-5,
433,0.69,250,-6,
434,0.66,249,-7,
435,0.63,249,-7,
436,0.6,248,-8,
437,0.56,248,-8,
438,0.52,247,-9,
439,0.48,247,-9,
440,0.43,246,-10,
441,0.38,245,-11,
442,0.33,245,-11,
443,0.28,245,-11,
444,0.22,244,-12,
445,0.17,244,-12,
446,0.11,243,-13,
447,0.05,243,-13,
448,-0.01,243,-13,
449,-0.07,242,-14,
450,-0.13,242,-14,
451,-0.18,242,-14,
452,-0.24,242,-14,
453,-0.3,242,-14,
454,-0.35,242,-14,
455,-0.4,242,-14,
456,-0.45,242,-14,
457,-0.5,242,-14,
458,-0.54,242,-14,
459,-0.58,242,-14,
460,-0.61,242,-14,
461,-0.65,243,-13,
462,-0.67,243,-13,
463,-0.7,243,-13,
464,-0.72,243,-13,
465,-0.73,244,-12,
466,-0.74,244,-12,
467,-0.75,245,-11,
468,-0.75,245,-11,
469,-0.75,246,-10,
470,-0.74,246,-10,
471,-0.73,246,-10,
472,-0.71,247,-9,
473,-0.69,247,-9,
474,-0.66,248,-8,
475,-0.63,248,-8,
476,-0.6,248,-8,
477,-0.56,249,-7,
478,-0.52,249,-7,
479,-0.47,249,-7,
480,-0.43,250,-6,
481,-0.38,250,-6,
482,-0.33,250,-6,
483,-0.27,250,-6,
484,-0.22,250,-6,
485,-0.16,251,-5,
486,-0.1,251,-5,
487,-0.04,251,-5,
488,0.02,251,-5,
489,0.08,251,-5,
490,0.13,251,-5,
491,0.19,251,-5,
492,0.25,251,-5,
493,0.3,250,-6,
494,0.35,250,-6,
495,0.4,250,-6,
496,0.45,250,-6,
497,0.5,250,-6,
498,0.54,250,-6,
499,0.58,250,-6,
500,0.61,250,-6,
501,0.65,249,-7,
502,0.67,249,-7,
503,0.7,249,-7,
504,0.72,249,-7,
505,0.73,249,-7,
506,0.74,249,-7,
507,0.75,249,-7,
508,0.75,248,-8,
509,0.75,248,-8,
510,0.74,248,-8,
511,0.73,248,-8,
512,0.71,248,-8,
513,0.69,248,-8,
514,0.67,248,-8,
515,0.64,247,-9,
516,0.6,247,-9,
517,0.57,247,-9,
518,0.53,247,-9,
519,0.48,247,-9,
520,0.44,247,-9,
521,0.39,247,-9,
522,0.34,247,-9,
523,0.29,247,-9,
524,0.23,247,-9,
525,0.17,247,-9,
526,0.12,247,-9,
527,0.06,247,-9,
528,0,247,-9,
529,-0.06,247,-9,
530,-0.12,247,-9,
531,-0.17,247,-9,
532,-0.23,247,-9,
533,-0.29,247,-9,
534,-0.34,247,-9,
535,-0.39,247,-9,
536,-0.44,247,-9,
537,-0.49,247,-9,
538,-0.53,247,-9,
539,-0.57,247,-9,
540,-0.61,247,-9,
541,-0.64,247,-9,
542,-0.67,247,-9,
543,-0.69,248,-8,
544,-0.71,248,-8,
545,-0.73,248,-8,
546,-0.74,248,-8,
547,-0.75,248,-8,
548,-0.75,248,-8,
549,-0.75,248,-8,
550,-0.74,248,-8,
551,-0.73,248,-8,
552,-0.71,248,-8,
553,-0.69,248,-8,
554,-0.67,248,-8,
555,-0.64,248,-8,
556,-0.6,248,-8,
557,-0.57,247,-9,
558,-0.53,247,-9,
559,-0.48,247,-9,
560,-0.44,247,-9,
561,-0.39,247,-9,
562,-0.34,247,-9,
563,-0.28,247,-9,
564,-0.23,247,-9,
565,-0.17,246,-10,
566,-0.11,246,-10,
567,-0.05,246,-10,
568,0.01,246,-10,
569,0.07,246,-10,
570,0.12,246,-10,
571,0.18,246,-10,
572,0.24,246,-10,
573,0.29,246,-10,
574,0.34,246,-10,
575,0.39,246,-10,
576,0.44,246,-10,
577,0.49,246,-10,
578,0.53,246,-10,
579,0.57,246,-10,
580,0.61,246,-10,
581,0.64,247,-9,
582,0.67,247,-9,
583,0.69,247,-9,
584,0.71,247,-9,
585,0.73,247,-9,
586,0.74,248,-8,
587,0.75,248,-8,
588,0.75,248,-8,
589,0.75,248,-8,
590,0.74,249,-7,
591,0.73,249,-7,
592,0.71,249,-7,
593,0.69,249,-7,
594,0.67,249,-7,
595,0.64,250,-6,
596,0.61,250,-6,
597,0.57,250,-6,
598,0.54,250,-6,
599,0.49,251,-5,
600,0.45,251,-5,
601,0.4,251,-5,
602,0.35,251,-5,
603,0.3,251,-5,
604,0.24,251,-5,
605,0.19,251,-5,
606,0.13,251,-5,
607,0.07,251,-5,
608,0.01,251,-5,
609,-0.05,251,-5,
610,-0.11,251,-5,
611,-0.16,251,-5,
612,-0.22,251,-5,
613,-0.28,251,-5,
614,-0.33,251,-5,
615,-0.38,251,-5,
616,-0.43,251,-5,
617,-0.48,249,-7,
618,-0.52,249,-7,
619,-0.56,249,-7,
620,-0.6,248,-8,
621,-0.63,248,-8,
622,-0.66,248,-8,
623,-0.69,247,-9,
624,-0.71,247,-9,
625,-0.73,246,-10,
626,-0.74,246,-10,
627,-0.75,246,-10,
628,-0.75,245,-11,
629,-0.75,245,-11,
630,-0.74,244,-12,
631,-0.73,244,-12,
632,-0.72,244,-12,
633,-0.7,243,-13,
634,-0.67,243,-13,
635,-0.64,243,-13,
636,-0.61,242,-14,
637,-0.57,242,-14,
638,-0.53,242,-14,
639,-0.49,242,-14,
640,-0.45,241,-15,
641,-0.4,241,-15,
642,-0.34,241,-15,
643,-0.29,241,-15,
644,-0.24,241,-15,
645,-0.18,241,-15,
646,-0.12,241,-15,
647,-0.06,241,-15,
648,0,241,-15,
649,0.06,242,-14,
650,0.11,242,-14,
651,0.17,242,-14,
652,0.23,242,-14,
653,0.28,243,-13,
654,0.34,243,-13,
655,0.39,243,-13,
656,0.44,244,-12,
657,0.48,244,-12,
658,0.52,245,-11,
659,0.57,245,-11,
660,0.6,246,-10,
661,0.63,247,-9,
662,0.66,247,-9,
663,0.69,248,-8,
664,0.71,248,-8,
665,0.73,249,-7,
666,0.74,249,-7,
667,0.75,250,-6,
668,0.75,250,-6,
669,0.75,251,-5,
670,0.74,252,-4,
671,0.73,252,-4,
672,0.72,252,-4,
673,0.7,253,-3,
674,0.67,253,-3,
675,0.65,253,-3,
676,0.62,253,-3,
677,0.58,254,-2,
678,0.54,254,-2,
679,0.5,254,-2,
680,0.46,254,-2,
681,0.41,254,-2,
682,0.36,254,-2,
683,0.3,253,-3,
684,0.25,253,-3,
685,0.19,253,-3,
686,0.14,253,-3,
687,0.08,253,-3,
688,0.02,252,-4,
689,-0.04,252,-4,
690,-0.1,251,-5,
691,-0.15,251,-5,
692,-0.21,251,-5,
693,-0.27,250,-6,
694,-0.32,249,-7,
695,-0.37,249,-7,
696,-0.42,248,-8,
697,-0.47,247,-9,
698,-0.52,247,-9,
699,-0.56,247,-9,
700,-0.6,246,-10,
701,-0.63,245,-11,
702,-0.66,245,-11,
703,-0.69,245,-11,
704,-0.71,244,-12,
705,-0.72,244,-12,
706,-0.74,243,-13,
707,-0.75,243,-13,
708,-0.75,243,-13,
709,-0.75,242,-14,
710,-0.74,242,-14,
711,-0.73,242,-14,
712,-0.72,242,-14,
713,-0.7,241,-15,
714,-0.68,241,-15,
715,-0.65,241,-15,
716,-0.62,241,-15,
717,-0.58,242,-14,
718,-0.54,242,-14,
719,-0.5,242,-14,
720,-0.45,242,-14,
721,-0.4,243,-13,
722,-0.35,243,-13,
723,-0.3,243,-13,
724,-0.25,244,-12,
725,-0.19,244,-12,
726,-0.13,245,-11,
727,-0.07,245,-11,
728,-0.01,246,-10,
729,0.05,247,-9,
730,0.1,247,-9,
731,0.16,248,-8,
732,0.22,248,-8,
733,0.27,249,-7,
734,0.33,249,-7,
735,0.38,250,-6,
736,0.43,250,-6,
737,0.47,251,-5,
738,0.52,252,-4,
739,0.56,252,-4,
740,0.6,252,-4,
741,0.63,253,-3,
742,0.66,253,-3,
743,0.69,253,-3,
744,0.71,254,-2,
745,0.72,254,-2,
746,0.74,254,-2,
747,0.75,254,-2,
748,0.75,254,-2,
749,0.75,254,-2,
750,0.74,254,-2,
751,0.73,254,-2,
752,0.72,255,-1,
753,0.7,255,-1,
754,0.68,255,-1,
755,0.65,254,-2,
756,0.62,254,-2,
757,0.59,254,-2,
758,0.55,254,-2,
759,0.51,253,-3,
760,0.46,253,-3,
761,0.42,252,-4,
762,0.37,252,-4,
763,0.31,252,-4,
764,0.26,251,-5,
765,0.2,251,-5,
766,0.15,250,-6,
767,0.09,250,-6,
768,0.03,249,-7,
769,-0.03,249,-7,
770,-0.09,248,-8,
771,-0.14,248,-8,
772,-0.2,247,-9,
773,-0.26,247,-9,
774,-0.31,246,-10,
775,-0.37,246,-10,
776,-0.42,245,-11,
777,-0.46,245,-11,
778,-0.51,244,-12,
779,-0.55,244,-12,
780,-0.59,244,-12,
781,-0.62,243,-13,
782,-0.65,243,-13,
783,-0.68,243,-13,
784,-0.7,242,-14,
785,-0.72,242,-14,
786,-0.74,242,-14,
787,-0.75,242,-14,
788,-0.75,241,-15,
789,-0.75,241,-15,
790,-0.74,241,-15,
791,-0.74,241,-15,
792,-0.72,241,-15,
793,-0.7,241,-15,
794,-0.68,241,-15,
795,-0.65,241,-15,
796,-0.62,241,-15,
797,-0.59,241,-15,
798,-0.55,241,-15,
799,-0.51,241,-15,
800,-0.46,241,-15,
801,-0.41,242,-14,
802,-0.36,242,-14,
803,-0.31,243,-13,
804,-0.25,243,-13,
805,-0.2,244,-12,
806,-0.14,244,-12,
807,-0.08,245,-11,
808,-0.02,245,-11,
809,0.04,246,-10,
810,0.09,246,-10,
811,0.15,247,-9,
812,0.21,247,-9,
813,0.26,248,-8,
814,0.32,249,-7,
815,0.37,249,-7,
816,0.42,250,-6,
817,0.47,251,-5,
818,0.51,251,-5,
819,0.55,252,-4,
820,0.59,253,-3,
821,0.62,253,-3,
822,0.65,253,-3,
823,0.68,254,-2,
824,0.7,254,-2,
825,0.72,255,-1,
826,0.74,255,-1,
827,0.74,255,-1,
828,0.75,255,-1,
829,0.75,255,-1,
830,0.75,255,-1,
831,0.74,255,-1,
832,0.72,255,-1,
833,0.71,255,-1,
834,0.68,255,-1,
835,0.66,255,-1,
836,0.63,255,-1,
837,0.59,254,-2,
838,0.56,254,-2,
839,0.51,254,-2,
840,0.47,253,-3,
841,0.42,253,-3,
842,0.37,252,-4,
843,0.32,252,-4,
844,0.27,252,-4,
845,0.21,251,-5,
846,0.16,250,-6,
847,0.1,250,-6,
848,0.04,250,-6,
849,-0.02,249,-7,
850,-0.08,248,-8,
851,-0.13,248,-8,
852,-0.19,248,-8,
853,-0.25,247,-9,
854,-0.3,247,-9,
855,-0.36,246,-10,
856,-0.41,246,-10,
857,-0.46,245,-11,
858,-0.5,245,-11,
859,-0.54,245,-11,
860,-0.58,245,-11,
861,-0.62,244,-12,
862,-0.65,244,-12,
863,-0.68,244,-12,
864,-0.7,244,-12,
865,-0.72,244,-12,
866,-0.73,243,-13,
867,-0.74,243,-13,
868,-0.75,243,-13,
869,-0.75,243,-13,
870,-0.75,243,-13,
871,-0.74,243,-13,
872,-0.72,243,-13,
873,-0.71,244,-12,
874,-0.68,244,-12,
875,-0.66,244,-12,
876,-0.63,244,-12,
877,-0.59,244,-12,
878,-0.55,245,-11,
879,-0.51,245,-11,
880,-0.47,245,-11,
881,-0.42,246,-10,
882,-0.37,246,-10,
883,-0.32,246,-10,
884,-0.26,246,-10,
885,-0.21,247,-9,
886,-0.15,247,-9,
887,-0.09,247,-9,
888,-0.03,248,-8,
889,0.03,248,-8,
890,0.09,248,-8,
891,0.14,249,-7,
892,0.2,249,-7,
893,0.26,249,-7,
894,0.31,250,-6,
895,0.36,250,-6,
896,0.41,250,-6,
897,0.46,250,-6,
898,0.5,251,-5,
899,0.55,251,-5,
900,0.58,251,-5,
901,0.62,252,-4,
902,0.65,252,-4,
903,0.68,252,-4,
904,0.7,252,-4,
905,0.72,252,-4,
906,0.73,253,-3,
907,0.74,253,-3,
908,0.75,253,-3,
909,0.75,253,-3,
910,0.75,253,-3,
911,0.74,253,-3,
912,0.73,253,-3,
913,0.71,253,-3,
914,0.69,253,-3,
915,0.66,253,-3,
916,0.63,253,-3,
917,0.6,253,-3,
918,0.56,253,-3,
919,0.52,252,-4,
920,0.48,252,-4,
921,0.43,252,-4,
922,0.38,252,-4,
923,0.33,252,-4,
924,0.28,252,-4,
925,0.22,251,-5,
926,0.17,251,-5,
927,0.11,251,-5,
928,0.05,251,-5,
929,-0.01,250,-6,
930,-0.07,250,-6,
931,-0.13,250,-6,
932,-0.18,250,-6,
933,-0.24,249,-7,
934,-0.29,249,-7,
935,-0.35,249,-7,
936,-0.4,249,-7,
937,-0.45,248,-8,
938,-0.49,248,-8,
939,-0.54,248,-8,
940,-0.58,247,-9,
941,-0.61,247,-9,
942,-0.64,247,-9,
943,-0.67,247,-9,
944,-0.7,247,-9,
945,-0.72,246,-10,
946,-0.73,246,-10,
947,-0.74,246,-10,
948,-0.75,246,-10,
949,-0.75,245,-11,
950,-0.75,245,-11,
951,-0.74,245,-11,
952,-0.73,245,-11,
953,-0.71,245,-11,
954,-0.69,245,-11,
955,-0.66,245,-11,
956,-0.63,245,-11,
957,-0.6,245,-11,
958,-0.56,245,-11,
959,-0.52,245,-11,
960,-0.48,245,-11,
961,-0.43,245,-11,
962,-0.38,245,-11,
963,-0.33,245,-11,
964,-0.27,245,-11,
965,-0.22,245,-11,
966,-0.16,245,-11,
967,-0.1,245,-11,
968,-0.04,246,-10,
969,0.02,246,-10,
970,0.08,246,-10,
971,0.13,246,-10,
972,0.19,247,-9,
973,0.25,247,-9,
974,0.3,247,-9,
975,0.35,248,-8,
976,0.4,248,-8,
977,0.45,249,-7,
978,0.5,249,-7,
979,0.54,249,-7,
980,0.58,250,-6,
981,0.61,250,-6,
982,0.64,250,-6,
983,0.67,251,-5,
984,0.7,251,-5,
985,0.72,252,-4,
986,0.73,252,-4,
987,0.74,252,-4,
988,0.75,253,-3,
989,0.75,253,-3,
990,0.75,253,-3,
991,0.74,253,-3,
992,0.73,254,-2,
993,0.71,254,-2,
994,0.69,254,-2,
995,0.67,254,-2,
996,0.64,254,-2,
997,0.6,255,-1,
998,0.57,255,-1,
999,0.53,255,-1,
1000,0.49,255,-1,
1001,0.44,255,-1,
1002,0.39,255,-1,
1003,0.34,254,-2,
1004,0.29,254,-2,
1005,0.23,254,-2,
1006,0.18,254,-2,
1007,0.12,254,-2,
1008,0.06,253,-3,
1009,0,253,-3,
1010,-0.06,253,-3,
1011,-0.11,252,-4,
1012,-0.17,252,-4,
1013,-0.23,252,-4,
1014,-0.28,251,-5,
1015,-0.34,251,-5,
1016,-0.39,250,-6,
1017,-0.44,250,-6,
1018,-0.49,249,-7,
1019,-0.53,249,-7,
1020,-0.57,248,-8,
1021,-0.61,248,-8,
1022,-0.64,247,-9,
1023,-0.67,247,-9,
1024,-0.69,247,-9,
1025,-0.71,246,-10,
1026,-0.73,246,-10,
1027,-0.74,245,-11,
1028,-0.75,245,-11,
1029,-0.75,244,-12,
1030,-0.75,244,-12,
1031,-0.74,244,-12,
1032,-0.73,244,-12,
1033,-0.71,243,-13,
1034,-0.69,243,-13,
1035,-0.67,243,-13,
1036,-0.64,243,-13,
1037,-0.6,243,-13,
1038,-0.57,243,-13,
1039,-0.53,242,-14,
1040,-0.48,242,-14,
1041,-0.44,242,-14,
1042,-0.39,242,-14,
1043,-0.34,243,-13,
1044,-0.28,243,-13,
1045,-0.23,243,-13,
1046,-0.17,243,-13,
1047,-0.11,243,-13,
1048,-0.05,243,-13,
1049,0.01,244,-12,
1050,0.06,244,-12,
1051,0.12,244,-12,
1052,0.18,244,-12,
1053,0.24,245,-11,
1054,0.29,245,-11,
1055,0.34,246,-10,
1056,0.39,246,-10,
1057,0.44,247,-9,
1058,0.49,247,-9,
1059,0.53,247,-9,
1060,0.57,248,-8,
1061,0.61,248,-8,
1062,0.64,249,-7,
1063,0.67,249,-7,
1064,0.69,249,-7,
1065,0.71,250,-6,
1066,0.73,250,-6,
1067,0.74,251,-5,
1068,0.75,251,-5,
1069,0.75,252,-4,
1070,0.75,252,-4,
1071,0.74,252,-4,
1072,0.73,252,-4,
1073,0.72,253,-3,
1074,0.7,253,-3,
1075,0.67,253,-3,
1076,0.64,253,-3,
1077,0.61,253,-3,
1078,0.58,253,-3,
1079,0.54,254,-2,
1080,0.49,254,-2,
1081,0.45,253,-3,
1082,0.4,253,-3,
1083,0.35,253,-3,
1084,0.3,253,-3,
1085,0.24,253,-3,
1086,0.19,253,-3,
1087,0.13,252,-4,
1088,0.07,252,-4,
1089,0.01,252,-4,
1090,-0.04,251,-5,
1091,-0.1,251,-5,
1092,-0.16,251,-5,
1093,-0.22,250,-6,
1094,-0.27,250,-6,
1095,-0.33,249,-7,
1096,-0.38,249,-7,
1097,-0.43,249,-7,
1098,-0.48,248,-8,
1099,-0.52,248,-8,
1100,-0.56,247,-9,
1101,-0.6,247,-9,
1102,-0.63,246,-10,
1103,-0.66,246,-10,
1104,-0.69,245,-11,
1105,-0.71,245,-11,
1106,-0.73,244,-12,
1107,-0.74,244,-12,
1108,-0.75,244,-12,
1109,-0.75,243,-13,
1110,-0.75,243,-13,
1111,-0.74,243,-13,
1112,-0.73,243,-13,
1113,-0.72,242,-14,
1114,-0.7,242,-14,
1115,-0.67,242,-14,
1116,-0.64,242,-14,
1117,-0.61,242,-14,
1118,-0.58,242,-14,
